season,match_date,source_match_id,match_slug,event_slug,commentary_url,delivery_source_mode,inning,batting_team,bowling_team,ball,event,commentary,timestamp,timestamp_source,primary_team,primary_before_pct,primary_after_pct,primary_delta_pct,secondary_team,secondary_before_pct,secondary_after_pct,secondary_delta_pct,pricing_source_before,pricing_source_after
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,14.4,4,,2026-03-30T15:23:20.681Z,estimated,Chennai Super Kings,4,5,1,Rajasthan Royals,96,95,-1,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,14.5,1,,2026-03-30T15:24:14.336Z,estimated,Chennai Super Kings,5,5,0,Rajasthan Royals,95,95,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,14.6,1,,2026-03-30T15:25:07.992Z,estimated,Chennai Super Kings,5,4,-1,Rajasthan Royals,95,96,1,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,15.1,1,,2026-03-30T15:26:01.647Z,estimated,Chennai Super Kings,5,5,0,Rajasthan Royals,95,95,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,15.2,0,,2026-03-30T15:26:55.303Z,estimated,Chennai Super Kings,5,5,0,Rajasthan Royals,95,95,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,15.3,0+W,,2026-03-30T15:27:48.958Z,estimated,Chennai Super Kings,4,4,0,Rajasthan Royals,96,96,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,15.4,0,,2026-03-30T15:28:42.613Z,estimated,Chennai Super Kings,5,4,-1,Rajasthan Royals,95,96,1,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,15.5,0,,2026-03-30T15:29:36.269Z,estimated,Chennai Super Kings,4,4,0,Rajasthan Royals,96,96,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,15.6,0,,2026-03-30T15:30:29.924Z,estimated,Chennai Super Kings,4,4,0,Rajasthan Royals,96,96,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,16.1,0,,2026-03-30T15:31:23.580Z,estimated,Chennai Super Kings,4,5,1,Rajasthan Royals,96,95,-1,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,16.2,0,,2026-03-30T15:32:17.235Z,estimated,Chennai Super Kings,5,5,0,Rajasthan Royals,95,95,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,16.3,0,,2026-03-30T15:33:10.891Z,estimated,Chennai Super Kings,4,4,0,Rajasthan Royals,96,96,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,16.4,0,,2026-03-30T15:34:04.546Z,estimated,Chennai Super Kings,4,5,1,Rajasthan Royals,96,95,-1,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,16.5,4,,2026-03-30T15:34:58.202Z,estimated,Chennai Super Kings,4,5,1,Rajasthan Royals,96,95,-1,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,16.6,1,,2026-03-30T15:35:51.857Z,estimated,Chennai Super Kings,5,5,0,Rajasthan Royals,95,95,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,17.1,4,,2026-03-30T15:36:45.513Z,estimated,Chennai Super Kings,5,4,-1,Rajasthan Royals,95,96,1,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,17.2,1,,2026-03-30T15:37:39.168Z,estimated,Chennai Super Kings,4,4,0,Rajasthan Royals,96,96,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,17.3,lb,,2026-03-30T15:38:32.824Z,estimated,Chennai Super Kings,5,5,0,Rajasthan Royals,95,95,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,17.4,1,,2026-03-30T15:39:26.479Z,estimated,Chennai Super Kings,6,5,-1,Rajasthan Royals,94,95,1,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,17.5,1,,2026-03-30T15:40:20.134Z,estimated,Chennai Super Kings,6,5,-1,Rajasthan Royals,94,95,1,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,17.6,1,,2026-03-30T15:41:13.790Z,estimated,Chennai Super Kings,5,6,1,Rajasthan Royals,95,94,-1,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,18.1,1,,2026-03-30T15:42:07.445Z,estimated,Chennai Super Kings,6,6,0,Rajasthan Royals,94,94,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,18.2,nb,,2026-03-30T15:43:01.101Z,estimated,Chennai Super Kings,6,6,0,Rajasthan Royals,94,94,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,18.3,4,,2026-03-30T15:43:54.756Z,estimated,Chennai Super Kings,5,6,1,Rajasthan Royals,95,94,-1,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,18.4,lb,,2026-03-30T15:44:48.412Z,estimated,Chennai Super Kings,6,7,1,Rajasthan Royals,94,93,-1,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,18.5,1,,2026-03-30T15:45:42.067Z,estimated,Chennai Super Kings,7,6,-1,Rajasthan Royals,93,94,1,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,18.6,1,,2026-03-30T15:46:35.723Z,estimated,Chennai Super Kings,7,6,-1,Rajasthan Royals,93,94,1,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,18.7,lb,,2026-03-30T15:47:29.378Z,estimated,Chennai Super Kings,6,7,1,Rajasthan Royals,94,93,-1,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,19.1,6,,2026-03-30T15:48:23.034Z,estimated,Chennai Super Kings,8,7,-1,Rajasthan Royals,92,93,1,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,19.2,1,,2026-03-30T15:49:16.689Z,estimated,Chennai Super Kings,8,7,-1,Rajasthan Royals,92,93,1,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,19.3,1,,2026-03-30T15:50:10.345Z,estimated,Chennai Super Kings,7,6,-1,Rajasthan Royals,93,94,1,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,1,Chennai Super Kings,Rajasthan Royals,19.4,1+W,,2026-03-30T15:51:04.000Z,exact,Chennai Super Kings,6,6,0,Rajasthan Royals,94,94,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,2,Rajasthan Royals,Chennai Super Kings,0.1,2,,2026-03-30T16:06:04.000Z,exact,Chennai Super Kings,7,6,-1,Rajasthan Royals,93,94,1,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,2,Rajasthan Royals,Chennai Super Kings,0.2,1,,2026-03-30T16:06:33.000Z,exact,Chennai Super Kings,6,6,0,Rajasthan Royals,94,94,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,2,Rajasthan Royals,Chennai Super Kings,0.3,4,,2026-03-30T16:07:48.000Z,exact,Chennai Super Kings,5,6,1,Rajasthan Royals,95,94,-1,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,2,Rajasthan Royals,Chennai Super Kings,0.4,6,,2026-03-30T16:08:15.000Z,exact,Chennai Super Kings,4,4,0,Rajasthan Royals,96,96,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,2,Rajasthan Royals,Chennai Super Kings,0.5,1,,2026-03-30T16:08:55.000Z,exact,Chennai Super Kings,4,4,0,Rajasthan Royals,96,96,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,2,Rajasthan Royals,Chennai Super Kings,0.6,4,,2026-03-30T16:09:16.000Z,exact,Chennai Super Kings,4,4,0,Rajasthan Royals,96,96,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,2,Rajasthan Royals,Chennai Super Kings,1.1,lb,,2026-03-30T16:10:09.204Z,estimated,Chennai Super Kings,3,3,0,Rajasthan Royals,97,97,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,2,Rajasthan Royals,Chennai Super Kings,1.2,0,,2026-03-30T16:11:02.408Z,estimated,Chennai Super Kings,4,3,-1,Rajasthan Royals,96,97,1,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,2,Rajasthan Royals,Chennai Super Kings,1.3,0,,2026-03-30T16:11:55.612Z,estimated,Chennai Super Kings,4,4,0,Rajasthan Royals,96,96,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,2,Rajasthan Royals,Chennai Super Kings,1.4,0,,2026-03-30T16:12:48.816Z,estimated,Chennai Super Kings,3,3,0,Rajasthan Royals,97,97,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,2,Rajasthan Royals,Chennai Super Kings,1.5,1,,2026-03-30T16:13:42.020Z,estimated,Chennai Super Kings,2.5,2.3,-0.2,Rajasthan Royals,97.5,97.7,0.2,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,2,Rajasthan Royals,Chennai Super Kings,1.6,4,,2026-03-30T16:14:35.224Z,estimated,Chennai Super Kings,2.5,2.5,0,Rajasthan Royals,97.5,97.5,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,2,Rajasthan Royals,Chennai Super Kings,2.1,0,,2026-03-30T16:15:28.429Z,estimated,Chennai Super Kings,2.6,2,-0.6,Rajasthan Royals,97.4,98,0.6,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,2,Rajasthan Royals,Chennai Super Kings,2.2,1,,2026-03-30T16:16:21.633Z,estimated,Chennai Super Kings,2.4,2.4,0,Rajasthan Royals,97.6,97.6,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,2,Rajasthan Royals,Chennai Super Kings,2.3,1,,2026-03-30T16:17:14.837Z,estimated,Chennai Super Kings,2.4,2.4,0,Rajasthan Royals,97.6,97.6,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,2,Rajasthan Royals,Chennai Super Kings,2.4,1,,2026-03-30T16:18:08.041Z,estimated,Chennai Super Kings,3,2.4,-0.6,Rajasthan Royals,97,97.6,0.6,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,2,Rajasthan Royals,Chennai Super Kings,2.5,6,,2026-03-30T16:19:01.245Z,estimated,Chennai Super Kings,2.4,2.4,0,Rajasthan Royals,97.6,97.6,0,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,2,Rajasthan Royals,Chennai Super Kings,2.6,1,,2026-03-30T16:19:54.449Z,estimated,Chennai Super Kings,1.6,1.7,0.1,Rajasthan Royals,98.4,98.3,-0.1,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,2,Rajasthan Royals,Chennai Super Kings,3.1,1,,2026-03-30T16:20:47.653Z,estimated,Chennai Super Kings,1.6,1.1,-0.5,Rajasthan Royals,98.4,98.9,0.5,trade,trade
2026,2026-03-30,1527676,chennai-super-kings-vs-rajasthan-royals-1527676,cricipl-raj-che-2026-03-30,https://www.espncricinfo.com/series/ipl-2026-1510719/rajasthan-royals-vs-chennai-super-kings-3rd-match-1527676/ball-by-ball-commentary,full_cricsheet,2,Rajasthan Royals,Chennai Super Kings,3.2,4,,2026-03-30T16:21:40.857Z,estimated,Chennai Super Kings,1.9,1.9,0,Rajasthan Royals,98.1,98.1,0,trade,trade
